"","ttext","date","isretweet","retweetcount","favoritecount","score","delivery","location","duplicate"
"945","zomatocare How many years does it takes for Zomato to fix their own mistakes and stop harassing customers? Just gi ","2019-05-26 04:07:02","FALSE","0","0","-1","swiggy","delhi",FALSE
"946","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-26 04:01:21","TRUE","1442","0","0","swiggy","delhi",TRUE
"947","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-26 02:19:09","TRUE","1442","0","0","swiggy","delhi",TRUE
"948","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-26 01:52:09","TRUE","1442","0","0","swiggy","delhi",TRUE
"949","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 22:08:49","TRUE","1442","0","0","swiggy","delhi",TRUE
"950","Mahiway3 SwiggyCares swiggy_in swiggy_in SwiggyCares customer service is pathetic a person have ordered a food ","2019-05-25 22:07:41","FALSE","0","2","-1","swiggy","delhi",FALSE
"951","I'll prefer UberEats and swiggy_in from here onwards. They do a much better job at both UX and customer support. ","2019-05-25 21:35:04","FALSE","0","0","3","swiggy","delhi",FALSE
"952","SwiggyCares swiggy_in my registered mobile number is 9958343917. Why is the COD option not available at any of th ","2019-05-25 21:15:22","FALSE","0","0","1","swiggy","delhi",FALSE
"953","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 20:35:06","TRUE","1442","0","0","swiggy","delhi",TRUE
"954","swiggy_in Store gives amazing user experience. Wondering when can we get pickup/drop feature. Whereas DunzoIt sti ","2019-05-25 20:20:37","FALSE","0","1","1","swiggy","delhi",FALSE
"955","Just a simple ques to SwiggyCares swiggy_in . Is there a rule in your company that on chat a rep can't disclose t ","2019-05-25 20:07:49","FALSE","0","0","0","swiggy","delhi",FALSE
"956","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 19:39:42","TRUE","1442","0","0","swiggy","delhi",TRUE
"957","theskindoctor13 ZomatoIN swiggy_in UberEats_IND same case is with pizza delivery Boys ....","2019-05-25 19:32:39","FALSE","0","0","0","swiggy","delhi",FALSE
"958","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 19:20:23","TRUE","1442","0","0","swiggy","delhi",TRUE
"959","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 19:10:53","TRUE","1442","0","0","swiggy","delhi",TRUE
"960","savvy0642 swiggy_in SwiggyCares Thanks hann. Much needed. :) ","2019-05-25 19:01:35","FALSE","0","1","1","swiggy","delhi",FALSE
"961","order 41881813786 was my order swiggy_in and i did not get my food. got a pathetic excuse from your cust. service ","2019-05-25 18:48:32","FALSE","0","0","-2","swiggy","delhi",FALSE
"962","SwiggyCares swiggy_in. Your customer executive repeatedly lies and I send screen shot. He still called me liar.
N ","2019-05-25 18:27:06","FALSE","0","0","-1","swiggy","delhi",FALSE
"963","SwiggyCares Is this the reply- we expect from swiggy ?? ","2019-05-25 18:22:21","FALSE","0","0","0","swiggy","delhi",FALSE
"964","zomatocare  i didn't received any call back or help ..Thats the way to treat your regular old customer.. other guy ","2019-05-25 18:19:04","FALSE","0","0","0","swiggy","delhi",FALSE
"965","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 18:13:24","TRUE","1442","0","0","swiggy","delhi",TRUE
"966","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 18:09:54","TRUE","1442","0","0","swiggy","delhi",TRUE
"967","zomatocare Since you can't refund the chicken burgers, I'll ensure I let my social media contracts know not to tra ","2019-05-25 18:06:39","FALSE","0","0","1","swiggy","delhi",FALSE
"968","Swiggy Ive an packaging issue, could you please look into that.","2019-05-25 18:01:52","FALSE","0","0","-1","swiggy","delhi",FALSE
"969","kaif_mdkaif swiggy_in swiggy SwiggyCares UfterYou bhonpu_news Devraj_Upadhye RDCBob1 ActivistOnjob ","2019-05-25 17:46:05","FALSE","2","2","0","swiggy","delhi",TRUE
"970","swiggy_in MoHFW_INDIA 
Order No. 41875746234 Received these chapatis, its stale hence not eatable, fatal to healt ","2019-05-25 17:41:34","FALSE","0","2","-3","swiggy","delhi",FALSE
"971","RT babagolmaal: Another way to cheat by swiggy_in swiggy SwiggyCares. TnC and benefits don't match. 50% said discount changes to 40% wh","2019-05-25 17:37:37","TRUE","5","0","0","swiggy","delhi",TRUE
"972","kaif_mdkaif swiggy_in swiggy SwiggyCares UfterYou bhonpu_news Devraj_Upadhye RDCBob1 ActivistOnjob ","2019-05-25 17:33:56","FALSE","2","2","0","swiggy","delhi",TRUE
"973","kaif_mdkaif swiggy_in swiggy SwiggyCares UfterYou bhonpu_news Devraj_Upadhye RDCBob1 ActivistOnjob ","2019-05-25 17:32:24","FALSE","3","2","0","swiggy","delhi",TRUE
"974","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 17:25:05","TRUE","1442","0","0","swiggy","delhi",TRUE
"975","bharat_top1 Swiggy kro","2019-05-25 17:22:20","FALSE","0","2","0","swiggy","delhi",FALSE
"976","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 17:22:20","TRUE","1442","0","0","swiggy","delhi",TRUE
"977","swiggy_in SwiggyCares  I regret signing up for Swiggy. Worst customer care service- not polite and when asked que ","2019-05-25 17:20:43","FALSE","0","0","-1","swiggy","delhi",FALSE
"978","I suppose it's time to switch to Zomato - atleast they don't make promises that they can't keep. swiggy_in ","2019-05-25 17:17:31","FALSE","0","0","1","swiggy","delhi",FALSE
"979","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 17:17:00","TRUE","1442","0","0","swiggy","delhi",TRUE
"980","Time to look for a new delivery service for food. I can no longer trust swiggy food delivery needs. For the past 3 ","2019-05-25 17:15:07","FALSE","0","0","0","swiggy","delhi",FALSE
"981","zomatocare Alright. I am awaiting a positive response. Remember, your competitor swiggy_in SwiggyCares is also listening in.","2019-05-25 17:05:41","FALSE","0","0","1","swiggy","delhi",FALSE
"982","swiggy_in fraud fraud  refund my 155 ","2019-05-25 17:03:49","FALSE","0","0","-1","swiggy","delhi",FALSE
"983","Zomato order no. 1595679061. I ordered 6 burgers with no mayo. All the burgers came with mayo. The food is now not ","2019-05-25 16:55:53","FALSE","0","0","-2","swiggy","delhi",FALSE
"984","swiggy_in fraud fraud charged extra 155 and now refuse to refund","2019-05-25 16:55:48","FALSE","0","0","-2","swiggy","delhi",FALSE
"985","theskindoctor13 ZomatoIN swiggy_in UberEats_IND its not for good reviews its an habit of us indians to flout law!!","2019-05-25 16:55:20","FALSE","0","0","0","swiggy","delhi",FALSE
"986","swiggy_in 2133hrs raised an issue, its been an hour and waiting for the resolution... order size was 926  and ch ","2019-05-25 16:50:46","FALSE","0","0","-1","swiggy","delhi",FALSE
"987","dunkindonuts I ordered online from swiggy_in a box of donuts for a someone special requesting to add a note with ","2019-05-25 16:49:29","FALSE","0","1","0","swiggy","delhi",FALSE
"988","swiggy_in fraud happened and no response from swiggy team... I want my refund","2019-05-25 16:48:09","FALSE","0","0","-1","swiggy","delhi",FALSE
"989","swiggy_in I paid cash for item missing and no one there to help and refund my cash ","2019-05-25 16:45:28","FALSE","0","0","0","swiggy","delhi",FALSE
"990","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 16:45:25","TRUE","1442","0","0","swiggy","delhi",TRUE
"991","SwiggyCares SwiggyCares trying to brainwash me. Giving excuses in DM. Will post screenshots when I get any soluti ","2019-05-25 16:44:15","FALSE","0","0","-2","swiggy","delhi",FALSE
"992","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 16:44:10","TRUE","1442","0","0","swiggy","delhi",TRUE
"993","swiggy_in they delivery agent and restaurant charged and delivered partial order... fraud ","2019-05-25 16:35:04","FALSE","0","0","-1","swiggy","delhi",FALSE
"994","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 16:33:54","TRUE","1442","0","0","swiggy","delhi",TRUE
"995","Another way to cheat by swiggy_in swiggy SwiggyCares. TnC and benefits don't match. 50% said discount changes to ","2019-05-25 16:33:47","FALSE","5","2","0","swiggy","delhi",FALSE
"996","swiggy_in Ordered food and quantity is way less than it should be, Customer care unable to give solution than upda ","2019-05-25 16:27:00","FALSE","0","1","-1","swiggy","delhi",FALSE
"997","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 16:22:40","TRUE","1442","0","0","swiggy","delhi",TRUE
"998","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 16:22:31","TRUE","1442","0","0","swiggy","delhi",TRUE
"999","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 16:06:26","TRUE","1442","0","0","swiggy","delhi",TRUE
"1000","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 16:06:22","TRUE","1442","0","0","swiggy","delhi",TRUE
"1001","okay so i just ordered Butter chicken from swiggy_in and guess what, i got dal makhni in return. Wow swiggy!! i am ","2019-05-25 16:02:17","FALSE","0","3","1","swiggy","delhi",FALSE
"1002","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 16:01:54","TRUE","1442","0","0","swiggy","delhi",TRUE
"1003","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 16:01:24","TRUE","1442","0","0","swiggy","delhi",TRUE
"1004","swiggy_in SwiggyCares I don't know why your Customer Executives hung up on call despite customer escalation rathe ","2019-05-25 15:59:38","FALSE","0","1","-1","swiggy","delhi",FALSE
"1005","swiggy_in SwiggyCares WeAreSwiggy ZomatoLB Zomato ZomatoIN zomatocare ZomatoUAE ZomatoNZ ZomatoAUS ","2019-05-25 15:54:34","FALSE","0","0","0","swiggy","delhi",FALSE
"1006","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 15:47:23","TRUE","1442","0","0","swiggy","delhi",TRUE
"1007","thesarcasma swiggy_in SwiggyCares Ive experienced the same thing twice. Their services are really bad! swiggy_in","2019-05-25 15:42:18","FALSE","0","0","-1","swiggy","delhi",FALSE
"1008","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 15:41:45","TRUE","1442","0","0","swiggy","delhi",TRUE
"1009","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 15:32:33","TRUE","1442","0","0","swiggy","delhi",TRUE
"1010","swiggy_in SwiggyCares ordered from your app and ZomatoIN Scotch tape. U guys really need to fix this. ","2019-05-25 15:32:24","FALSE","0","0","0","swiggy","delhi",FALSE
"1011","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 15:32:08","TRUE","1442","0","0","swiggy","delhi",TRUE
"1012","swiggy_in  Now i have to binge watch GOT s8..without donuts..nit just money, you guys managed to ruin my experienc ","2019-05-25 15:17:06","FALSE","0","0","-1","swiggy","delhi",FALSE
"1013","swiggy_in 
today they said we didnt receive any order. even though my net baking shows money was deducted by upi-s ","2019-05-25 15:13:47","FALSE","0","0","0","swiggy","delhi",FALSE
"1014","swiggy_in  my money keeps being deducted again and again and order doesnt get placed. i tried customer help chat.. ","2019-05-25 15:13:02","FALSE","0","0","0","swiggy","delhi",FALSE
"1015","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 15:12:59","TRUE","1442","0","0","swiggy","delhi",TRUE
"1016","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 15:12:52","TRUE","1442","0","0","swiggy","delhi",TRUE
"1017","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 15:11:35","TRUE","1442","0","0","swiggy","delhi",TRUE
"1018","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 15:09:13","TRUE","1442","0","0","swiggy","delhi",TRUE
"1019","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 14:50:38","TRUE","1442","0","0","swiggy","delhi",TRUE
"1020","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 14:48:15","TRUE","1442","0","0","swiggy","delhi",TRUE
"1021","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 14:35:24","TRUE","1442","0","0","swiggy","delhi",TRUE
"1022","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 14:24:20","TRUE","1442","0","0","swiggy","delhi",TRUE
"1023","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 14:14:02","TRUE","1442","0","0","swiggy","delhi",TRUE
"1024","Zomato ZomatoIN zomatocare very worst services I receive wrong item so had to throw it away &amp; when I asked for r ","2019-05-25 14:12:20","FALSE","0","0","-2","swiggy","delhi",FALSE
"1025","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 14:10:14","TRUE","1442","0","0","swiggy","delhi",TRUE
"1026","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 14:03:29","TRUE","1442","0","0","swiggy","delhi",TRUE
"1027","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 14:01:47","TRUE","1442","0","0","swiggy","delhi",TRUE
